Project.ID,Deployment.Location.ID,Latitude,Longitude,Country,HMI,Climate.bio01,Climate.bio07,Land.Cover,Tree.Cover,Elevation.m,GPW,Protected,BIOME_NAME,ECO_NAME,RoadDensity_m_km2,dist_road
PLTVC_ZGRB,0101000020E610000004FF5BC98E3D2F4014799274CD644640,44.78752,15.62023,Croatia,0.1892922,7.1,27.1,Closed_forest_deciduous,91,890,7.3012552,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,162,2048.94
PLTVC_ZGRB,0101000020E610000076C3B645993D2F4053AEF02E17654640,44.78977,15.62031,Croatia,0.0914381,7.2,27.3,Closed_forest_deciduous,91,890,7.3012557,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,162,2275.99
PLTVC_ZGRB,0101000020E6100000A01518B2BA452F406FD39FFD48654640,44.79129,15.63619,Croatia,0.1098597,7.4,27.4,Closed_forest_deciduous,92,862,7.3012567,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,162,2408.05
PLTVC_ZGRB,0101000020E6100000E9D495CFF23C2F404C546F0D6C654640,44.79236,15.61904,Croatia,0.0914381,7.2,27.3,Closed_forest_mixed,96,895,7.3012557,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,162,2468.12
PLTVC_ZGRB,0101000020E61000005BB1BFEC9E1C2F40842A357BA0654640,44.79396,15.5559,Croatia,0.0991463,7.8,27.6,Closed_forest_deciduous,63,805,7.3012552,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,131,1090.24
PLTVC_ZGRB,0101000020E610000007B13385CE3B2F40AF42CA4FAA654640,44.79426,15.61681,Croatia,0.0914381,7.3,27.3,Closed_forest_mixed,96,862,7.3012552,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,162,2481.38
PLTVC_ZGRB,0101000020E61000009CE1067C7E482F402783A3E4D5654640,44.79559,15.64159,Croatia,0.1098597,7.4,27.4,Closed_forest_mixed,96,853,7.3012567,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,162,2655.02
PLTVC_ZGRB,0101000020E61000008F19A88C7F3F2F4059FAD005F5654640,44.79654,15.62402,Croatia,0.0914381,7.2,27.3,Closed_forest_mixed,96,895,7.3012557,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,162,3059.55
PLTVC_ZGRB,0101000020E6100000E25817B7D1402F4020B58993FB654640,44.79674,15.6266,Croatia,0.0914381,7.1,27.2,Closed_forest_deciduous,96,891,7.3012557,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,162,3084.81
PLTVC_ZGRB,0101000020E61000006458C51B99372F409FE5797077664640,44.80052,15.60859,Croatia,0.0914381,7.2,27.2,Closed_forest_deciduous,93,868,7.3012557,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,162,2366.18
PLTVC_ZGRB,0101000020E6100000B9A5D590B8372F4082A8FB00A4664640,44.80188,15.60883,Croatia,0.0914381,7.2,27.2,Closed_forest_deciduous,93,868,7.3012557,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,162,2482.34
PLTVC_ZGRB,0101000020E6100000EA95B20C713C2F40821C9430D3664640,44.80332,15.61805,Croatia,0.0914381,7.3,27.3,Closed_forest_deciduous,96,917,7.3012557,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,162,3143.51
PLTVC_ZGRB,0101000020E6100000D1747632382A2F40DEC83CF207674640,44.80493,15.58246,Croatia,0.0959317,7.2,27.3,Closed_forest_deciduous,75,779,7.3012557,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,131,1139.52
PLTVC_ZGRB,0101000020E6100000A0FD481119362F4010069E7B0F674640,44.80516,15.60566,Croatia,0.0914381,7.3,27.3,Closed_forest_deciduous,82,884,7.3012557,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,162,2573.11
PLTVC_ZGRB,0101000020E61000002B357BA015482F40C16ED8B628674640,44.80593,15.64079,Croatia,0.0916581,7.2,27.3,Closed_forest_mixed,94,864,7.3012547,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,162,3166.59
PLTVC_ZGRB,0101000020E6100000DA03ADC090152F405726FC523F674640,44.80662,15.54212,Croatia,0.0930848,6.2,26.6,Closed_forest_deciduous,91,1038,7.3012547,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,131,1247.61
PLTVC_ZGRB,0101000020E61000006CCF2C0950332F402C9FE57970674640,44.80812,15.60022,Croatia,0.0914381,7.1,27.2,Closed_forest_deciduous,82,884,7.3012547,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,162,2460.28
PLTVC_ZGRB,0101000020E61000001B2AC6F99B302F40560E2DB29D674640,44.8095,15.59494,Croatia,0.0914381,7.1,27.1,Closed_forest_deciduous,83,985,7.3012562,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,162,2213
PLTVC_ZGRB,0101000020E61000007C0A80F10C3A2F40B0FECF61BE684640,44.81831,15.61338,Croatia,0.0932558,7.9,27.6,Closed_forest_deciduous,91,808,7.3012552,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,162,2890.59
PLTVC_ZGRB,0101000020E61000005C2041F1630C2F4029E8F692C6684640,44.81856,15.5242,Croatia,0.0918584,6.8,27,Closed_forest_evergreen,96,956,7.3012552,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,131,1876.27
PLTVC_ZGRB,0101000020E6100000452FA3586E392F4094DE37BEF6684640,44.82003,15.61217,Croatia,0.0932558,7.9,27.6,Closed_forest_deciduous,91,782,7.3012552,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,162,2676.91
PLTVC_ZGRB,0101000020E61000004BCD1E6805562F409B20EA3E00694640,44.82032,15.66801,Croatia,0.0955795,7.9,27.8,Herbaceous_vegetation,36,729,7.3012552,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,199,718.5
PLTVC_ZGRB,0101000020E6100000117008556A362F4061E0B9F770694640,44.82376,15.60628,Croatia,0.0918544,7.7,27.6,Closed_forest_deciduous,94,862,7.3012567,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,162,2121.29
PLTVC_ZGRB,0101000020E6100000677E350708662F40F5108DEE206A4640,44.82913,15.69928,Croatia,0.1413459,7.8,27.6,Closed_forest_deciduous,96,768,7.3012552,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,199,1908.32
PLTVC_ZGRB,0101000020E61000000B0C59DDEA392F4009F9A067B36A4640,44.8336,15.61312,Croatia,0.0917408,7.9,27.7,Closed_forest_mixed,97,774,7.3012547,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,430,1428.87
PLTVC_ZGRB,0101000020E6100000083D9B559F6B2F404278B471C46A4640,44.83412,15.7102,Croatia,0.1477901,7.4,27.4,Closed_forest_mixed,96,816,7.3012547,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,285,2501.06
PLTVC_ZGRB,0101000020E61000002B8716D9CE672F4031B1F9B8366C4640,44.84542,15.70275,Croatia,0.1376633,8.1,27.7,Closed_forest_deciduous,91,706,7.3012562,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,285,1465.91
PLTVC_ZGRB,0101000020E6100000695721E527152F400C93A982516D4640,44.85405,15.54132,Croatia,0.1694724,7.4,27.3,Closed_forest_evergreen,89,865,7.3012547,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,2008.67
PLTVC_ZGRB,0101000020E61000009FE5797077162F40CB4A9352D06D4640,44.85792,15.54388,Croatia,0.1694724,7.4,27.3,Closed_forest_evergreen,87,868,7.3012547,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,2485.12
PLTVC_ZGRB,0101000020E6100000A8C64B3789012F4058C51B99476E4640,44.86156,15.503,Croatia,0.2958342,6.8,26.9,Closed_forest_evergreen,76,853,7.3012547,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,1966.8
PLTVC_ZGRB,0101000020E6100000A301BC0512042F40B51A12F7586E4640,44.86209,15.50795,Croatia,0.2958342,6.8,26.9,Closed_forest_evergreen,69,853,7.3012547,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,2073.14
PLTVC_ZGRB,0101000020E6100000E9F17B9BFE1C2F40EDF0D7648D6E4640,44.86369,15.55663,Croatia,0.091523,7.5,27.3,Closed_forest_mixed,96,833,7.3012547,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,2859.78
PLTVC_ZGRB,0101000020E61000004209336DFF1A2F40BBD05CA7916E4640,44.86382,15.55273,Croatia,0.0959508,7.4,27.3,Closed_forest_mixed,94,948,7.3012547,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,2961.52
PLTVC_ZGRB,0101000020E61000006F47382D78512F406D567DAEB66E4640,44.86495,15.65912,Croatia,0.3368946,8.6,28,Closed_forest_deciduous,84,646,7.3012547,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,430,1059.22
PLTVC_ZGRB,0101000020E61000001895D40968222F4009C4EBFA056F4640,44.86737,15.5672,Croatia,0.0914381,7.9,27.5,Closed_forest_deciduous,95,782,7.3012547,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,3132.78
PLTVC_ZGRB,0101000020E610000099D87C5C1B0A2F4025AFCE31206F4640,44.86817,15.51974,Croatia,0.1383611,6.6,26.9,Closed_forest_evergreen,80,1083,7.3012547,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,2923.64
PLTVC_ZGRB,0101000020E610000089EAAD81AD522F40419AB1683A6F4640,44.86897,15.66148,Croatia,0.2840285,8.4,27.9,Closed_forest_deciduous,86,646,7.3012543,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,430,1472.14
PLTVC_ZGRB,0101000020E610000096ECD808C4FB2E40F2B0506B9A6F4640,44.8719,15.49173,Croatia,0.2445374,6.8,27,Closed_forest_evergreen,88,966,7.3012562,no,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,113,2993.57
PLTVC_ZGRB,0101000020E610000058569A9482EE2E40C80C54C6BF6F4640,44.87304,15.46584,Croatia,0.3683202,6.9,27,Closed_forest_evergreen,77,1060,12.9344587,no,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,113,3136.97
PLTVC_ZGRB,0101000020E61000006B9A779CA2232F40249C16BCE86F4640,44.87429,15.5696,Croatia,0.0914763,7.9,27.6,Closed_forest_mixed,92,889,7.3012543,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,3276.61
PLTVC_ZGRB,0101000020E6100000A054FB743C162F40B21188D7F56F4640,44.87469,15.54343,Croatia,0.0914991,5.6,26.4,Closed_forest_mixed,92,1150,7.3012557,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,4218.89
PLTVC_ZGRB,0101000020E61000007DD0B359F5092F409BE61DA7E8704640,44.8821,15.51945,Croatia,0.0914381,6,26.5,Closed_forest_mixed,94,1118,7.3012557,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,4439.79
PLTVC_ZGRB,0101000020E6100000B7973446EB082F409B3DD00A0C714640,44.88318,15.51742,Croatia,0.1211352,6.2,26.7,Closed_forest_mixed,94,1094,7.3012547,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,4526.18
PLTVC_ZGRB,0101000020E61000009031772D21FF2E40CC7F48BF7D714640,44.88665,15.4983,Croatia,0.0918663,6.6,26.8,Closed_forest_evergreen,93,987,7.3012547,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,113,4657.48
PLTVC_ZGRB,0101000020E6100000E89FE062451D2F406F8104C58F714640,44.8872,15.55717,Croatia,0.088546,7.4,27.3,Closed_forest_mixed,96,858,5.2832732,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,2668.43
PLTVC_ZGRB,0101000020E61000003C1405FA445E2F40363CBD5296714640,44.8874,15.68412,Croatia,0.1929512,9.4,28.3,Closed_forest_deciduous,76,563,7.3012552,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,285,713.34
PLTVC_ZGRB,0101000020E6100000657094BC3A272F400B630B410E724640,44.89106,15.57662,Croatia,0.1627705,7.1,27.2,Closed_forest_deciduous,96,803,7.3012547,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,1335.7
PLTVC_ZGRB,0101000020E61000008EE9094B3C202F40BCAE5FB01B724640,44.89147,15.56296,Croatia,0.088546,7.4,27.3,Closed_forest_mixed,94,986,5.2832732,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,2018.87
PLTVC_ZGRB,0101000020E6100000F3716DA818172F40C22FF5F3A6724640,44.89572,15.54511,Croatia,0.0783699,7,27.2,Closed_forest_mixed,96,875,3.6475849,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,3133.3
PLTVC_ZGRB,0101000020E61000007923F3C81FEC2E40DFE00B93A9724640,44.8958,15.46118,Croatia,0.166168,7.5,27.3,Closed_forest_evergreen,96,1023,12.9344587,no,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,113,5463.04
PLTVC_ZGRB,0101000020E6100000A1F31ABB44052F40D8BB3FDEAB724640,44.89587,15.51029,Croatia,0.0920657,6.6,27,Closed_forest_mixed,94,1037,7.3012552,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,5109.95
PLTVC_ZGRB,0101000020E61000006A1327F73B542F406D904946CE724640,44.89692,15.66452,Croatia,0.1041564,9.4,28.3,Closed_forest_deciduous,94,560,7.3012552,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,430,2563.49
PLTVC_ZGRB,0101000020E6100000AD69DE718A0E2F40DE8E705AF0724640,44.89796,15.5284,Croatia,0.0829272,7.2,27.2,Closed_forest_mixed,96,1085,6.1022744,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,4059.11
PLTVC_ZGRB,0101000020E6100000363CBD5296512F4097FF907EFB724640,44.8983,15.65935,Croatia,0.1597036,9.2,28.2,Closed_forest_deciduous,96,584,7.3012552,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,430,2995.02
PLTVC_ZGRB,0101000020E6100000F20C1AFA27082F401EFE9AAC51734640,44.90093,15.51593,Croatia,0.0920657,6.6,27,Closed_forest_mixed,96,1044,7.3012552,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,4393.61
PLTVC_ZGRB,0101000020E610000076711B0DE0FD2E4041D47D0052734640,44.90094,15.49585,Croatia,0.0930958,6.6,26.9,Closed_forest_mixed,94,985,7.3012547,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,113,5551.56
PLTVC_ZGRB,0101000020E6100000386744696F502F40C1E270E657734640,44.90112,15.6571,Croatia,0.1597036,9.2,28.2,Closed_forest_deciduous,94,509,7.3012552,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,430,3230.87
PLTVC_ZGRB,0101000020E61000005114E81379222F40D68BA19C68734640,44.90163,15.56733,Croatia,0.1583209,8.4,27.9,Closed_forest_mixed,93,779,7.3012552,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,1310.32
PLTVC_ZGRB,0101000020E61000007094BC3AC7F02E40969526A5A0734640,44.90334,15.47027,Croatia,0.1660589,7.5,27.3,Closed_forest_evergreen,93,838,12.9344597,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,113,6472.93
PLTVC_ZGRB,0101000020E61000005682C5E1CC0F2F4047ACC5A700744640,44.90627,15.53086,Croatia,0.0875051,7.2,27.2,Closed_forest_mixed,94,937,3.7540574,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,3181.17
PLTVC_ZGRB,0101000020E6100000A8E3310395112F409C16BCE82B744640,44.90759,15.53434,Croatia,0.0875051,7.2,27.2,Closed_forest_evergreen,90,937,3.7540574,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,2902.05
PLTVC_ZGRB,0101000020E610000009F9A067B30A2F4078D1579066744640,44.90938,15.5209,Croatia,0.1237572,7.2,27.2,Closed_forest_mixed,96,906,5.9293823,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,3451.69
PLTVC_ZGRB,0101000020E6100000C8EA56CF490F2F409CC420B072744640,44.90975,15.52986,Croatia,0.0875051,7.2,27.2,Closed_forest_evergreen,90,873,3.7540574,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,2931.26
PLTVC_ZGRB,0101000020E61000003B53E8BCC60E2F40D5264EEE77744640,44.90991,15.52886,Croatia,0.0875051,7.2,27.2,Closed_forest_evergreen,90,873,3.7540574,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,2968.64
PLTVC_ZGRB,0101000020E61000007250C24CDBFF2E4022A64412BD744640,44.91202,15.49972,Croatia,0.0920683,6.7,26.9,Closed_forest_mixed,96,972,7.3012552,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,113,4527.72
PLTVC_ZGRB,0101000020E61000009E98F56228172F400D37E0F3C3744640,44.91223,15.54523,Croatia,0.0789656,6.6,26.9,Closed_forest_mixed,95,994,4.6555619,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,2011.47
PLTVC_ZGRB,0101000020E6100000B4C876BE9FDA2E40FE261422E0744640,44.91309,15.427,Croatia,0.1802078,6.9,27,Closed_forest_mixed,95,959,16.3930969,no,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,113,6838.77
PLTVC_ZGRB,0101000020E61000008577B988EF042F407008556AF6744640,44.91377,15.50964,Croatia,0.1271095,7.4,27.3,Closed_forest_evergreen,92,975,6.539722,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,102,3788.62
PLTVC_ZGRB,0101000020E6100000757632384AFE2E40B79C4B7155754640,44.91667,15.49666,Croatia,0.0917281,6.6,26.9,Closed_forest_mixed,95,972,7.3012567,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,175,4460.61
PLTVC_ZGRB,0101000020E6100000A80018CFA0F12E40840D4FAF94754640,44.9186,15.47193,Croatia,0.1227869,7.3,27.2,Closed_forest_deciduous,85,837,7.4396701,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,175,5945.54
PLTVC_ZGRB,0101000020E6100000C5E6E3DA50F12E404BC8073D9B754640,44.9188,15.47132,Croatia,0.1227869,7.3,27.2,Closed_forest_deciduous,85,837,7.4396701,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,175,5967.56
PLTVC_ZGRB,0101000020E61000004C4F58E201152F4099F5622827764640,44.92307,15.54103,Croatia,0.1132605,7.5,27.4,Closed_forest_mixed,96,871,7.3012547,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,165,1256.14
PLTVC_ZGRB,0101000020E6100000FA6184F068E32E4098512CB7B4764640,44.92739,15.44416,Croatia,0.1645571,6.9,27,Closed_forest_mixed,94,958,8.5651674,no,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,175,6091.24
PLTVC_ZGRB,0101000020E6100000ED9E3C2CD40A2F40DF37BEF6CC764640,44.92813,15.52115,Croatia,0.0994055,7.2,27.3,Closed_forest_mixed,94,882,4.0241494,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,165,2162.65
PLTVC_ZGRB,0101000020E61000009869FB57561A2F4025581CCEFC764640,44.92959,15.55144,Croatia,0.1784129,7.8,27.7,Closed_forest_mixed,96,732,7.4342623,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,165,171.1
PLTVC_ZGRB,0101000020E610000037548CF337F12E40DE9387855A774640,44.93245,15.47113,Croatia,0.1212959,7.6,27.3,Closed_forest_mixed,96,846,3.6384332,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,175,5047.93
PLTVC_ZGRB,0101000020E6100000850838842A352F404165FCFB8C774640,44.93399,15.60384,Croatia,0.3316002,8.1,27.7,Closed_forest_deciduous,72,700,7.8063583,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,376,1094.02
PLTVC_ZGRB,0101000020E61000007784D382170D2F404165FCFB8C774640,44.93399,15.52557,Croatia,0.102418,6.9,27.2,Closed_forest_mixed,95,882,3.6384332,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,165,1555.03
PLTVC_ZGRB,0101000020E6100000EFE192E34E392F405D33F9669B774640,44.93443,15.61193,Croatia,0.470107,8.3,27.9,Closed_forest_deciduous,84,655,8.3672962,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,376,776.3
PLTVC_ZGRB,0101000020E61000003EB324404D0D2F40B2463D44A3774640,44.93467,15.52598,Croatia,0.102418,6.9,27.2,Closed_forest_mixed,95,882,3.6384332,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,165,1499.76
PLTVC_ZGRB,0101000020E6100000E1455F419AD12E401C25AFCE31784640,44.93902,15.40938,Croatia,0.1798496,7.5,27.2,Closed_forest_mixed,93,851,16.3930988,no,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,300,3673.48
PLTVC_ZGRB,0101000020E6100000FAD51C2098232F4039D6C56D34784640,44.9391,15.56952,Croatia,0.2616279,7.7,27.7,Closed_forest_mixed,95,764,8.7698298,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,165,1243.19
PLTVC_ZGRB,0101000020E61000008EAF3DB324202F40FFCF61BEBC784640,44.94326,15.56278,Croatia,0.2243702,7.6,27.5,Closed_forest_mixed,95,785,8.7698278,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,165,1444.13
PLTVC_ZGRB,0101000020E610000039622D3E05102F405B25581CCE784640,44.94379,15.53129,Croatia,0.2717985,7.6,27.5,Closed_forest_mixed,89,872,3.6384335,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,165,604.65
PLTVC_ZGRB,0101000020E610000095607138F31B2F4027F73B14057A4640,44.95328,15.55459,Croatia,0.1397446,7.4,27.4,Closed_forest_mixed,93,793,8.7698288,yes,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,165,1431.49
PLTVC_ZGRB,0101000020E6100000026553AEF0EE2E40533F6F2A52854640,45.04157,15.46668,Croatia,0.165395,9.2,27.9,Closed_forest_deciduous,98,644,12.1553278,no,Temperate Broadleaf & Mixed Forests,Dinaric Mountains mixed forests,74,3874.48
PML,PML_CT021,40.83077,-8.22203,Portugal,0.4345931,12.3,22.5,Open_forest_other,26,697,15.1705618,yes,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,478,323.69
PML,PML_CT011,40.83177,-8.22663,Portugal,0.3031808,12.1,22.4,Herbaceous_vegetation,9,832,2.6986597,yes,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,478,417.28
PML,PML_CT022,40.83254,-8.22986,Portugal,0.3031808,12.1,22.4,Herbaceous_vegetation,9,832,2.6986597,yes,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,478,489.14
PML,PML_CT024,40.83725,-8.23453,Portugal,0.3553178,11.3,22.1,Herbaceous_vegetation,18,856,0.7625437,yes,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,982,183.87
PML,PML_CT025,40.83815,-8.23506,Portugal,0.3553178,11.3,22.1,Herbaceous_vegetation,18,856,0.7625437,yes,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,982,150.12
PML,PML_CT016,40.83919,-8.18929,Portugal,0.2599108,11.2,22.1,Herbaceous_vegetation,6,1037,0,yes,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,982,997.94
PML,PML_CT009,40.8399,-8.17705,Portugal,0.2807829,10.5,21.9,Herbaceous_vegetation,5,1011,0,yes,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,982,1290.73
PML,PML_CT012,40.84499,-8.19702,Portugal,0.3042,11.1,22,Herbaceous_vegetation,11,1037,0,yes,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,982,607.94
PML,PML_CT029,40.84541,-8.14932,Portugal,0.0867771,11,22.3,Herbaceous_vegetation,8,1010,0,yes,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,580,789.82
PML,PML_CT032,40.84674,-8.11586,Portugal,0.0885158,11.9,22.8,Herbaceous_vegetation,11,727,0,yes,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,580,179.39
PML,PML_CT019,40.84989,-8.17595,Portugal,0.4193115,11.9,22.6,Closed_forest_deciduous,40,781,2.2064099,yes,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,982,371.21
PML,PML_CT028,40.85648,-8.17929,Portugal,0.3968154,11.7,22.4,Herbaceous_vegetation,17,897,23.9401245,yes,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,982,140.51
PML,PML_CT018,40.86162,-8.20386,Portugal,0.3642451,10.9,22.1,Closed_forest_other,32,797,0,yes,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,982,36.96
PML,PML_CT026,40.92719,-7.8963,Portugal,0.3999844,12.4,24.2,Closed_forest_deciduous,60,655,0,no,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,1316,269.07
PML,PML_CT008,40.92784,-7.90046,Portugal,0.3999844,12.4,24.2,Closed_forest_deciduous,60,655,0,no,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,1316,91.96
PML,PML_CT004,40.9434,-7.87514,Portugal,0.4734525,11.4,23.7,Open_forest_other,31,869,2.7549238,no,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,1316,603.74
PML,PML_CT023,40.9724,-7.85443,Portugal,0.2636062,11,23.5,Herbaceous_vegetation,17,976,0,no,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,1316,983.91
PML,PML_CT002,40.97451,-7.92381,Portugal,0.311489,10.2,22.8,Herbaceous_vegetation,6,1172,0,yes,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,1213,1233.4
PML,PML_CT003,40.98077,-7.83329,Portugal,0.4230302,10.9,23.5,Open_forest_other,34,1011,0,no,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,774,915.91
PML,PML_CT030,40.98117,-8.04196,Portugal,0.2325598,10.3,22.5,Herbaceous_vegetation,13,1218,0,yes,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,1012,1310.18
PML,PML_CT006,40.99101,-8.1273,Portugal,0.3421937,12.8,23.3,Open_forest_other,24,625,0,yes,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,384,2904.46
PML,PML_CT010,41.00301,-8.12942,Portugal,0.2918695,12.1,23,Open_forest_other,45,690,0,yes,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,346,2682.41
PML,PML_CT007,41.01285,-8.09967,Portugal,0.2701113,9.8,22,Open_forest_other,14,1108,0.0914567,yes,"Mediterranean Forests, Woodlands & Scrub",Iberian sclerophyllous and semi-deciduous forests,346,3635.07
